-------------------------
Circuit delay: 2844.5946ps
NAND-P2_U5151: 1825.8525 ps
NAND-P2_U5160: 1839.1666 ps
NAND-P2_U5169: 1825.8525 ps
NAND-P2_U5178: 1825.8525 ps
NAND-P2_U5187: 1825.8525 ps
NAND-P2_U5196: 1839.1666 ps
NAND-P2_U5205: 1825.8525 ps
NAND-P2_U5214: 1825.8525 ps
NAND-P2_U5223: 1825.8525 ps
NAND-P2_U5232: 1825.8525 ps
NAND-P2_U5241: 1825.8525 ps
NAND-P2_U4978: 1830.5508 ps
NAND-P2_U4995: 1830.5508 ps
NAND-P2_U5008: 1830.5508 ps
NAND-P2_U5017: 1830.5508 ps
NAND-P2_U5026: 1843.8649 ps
NAND-P2_U5035: 1805.841 ps
NAND-P2_U5044: 1830.5508 ps
NAND-P2_U5053: 1830.5508 ps
NAND-P2_U5062: 1830.5508 ps
NAND-P2_U5078: 1830.5508 ps
NAND-P2_U5087: 1843.8649 ps
NAND-P2_U5096: 1830.5508 ps
NAND-P2_U5105: 1830.5508 ps
NAND-P2_U5114: 1830.5508 ps
NAND-P2_U5123: 1830.5508 ps
NAND-P2_U5132: 1830.5508 ps
NAND-P2_U5141: 1830.5508 ps
NAND-P2_U5150: 1830.5508 ps
NAND-P2_U5159: 1843.8649 ps
NAND-P2_U5168: 1830.5508 ps
NAND-P2_U5177: 1830.5508 ps
NAND-P2_U5186: 1830.5508 ps
NAND-P2_U5195: 1843.8649 ps
NAND-P2_U5204: 1830.5508 ps
NAND-P2_U5213: 1830.5508 ps
NAND-P2_U5222: 1830.5508 ps
NAND-P2_U5231: 1830.5508 ps
NAND-P2_U5240: 1830.5508 ps
NAND-P2_U4993: 1825.8525 ps
NAND-P2_U5006: 1825.8525 ps
NAND-P2_U5015: 1825.8525 ps
NAND-P2_U5024: 1825.8525 ps
NAND-P2_U5033: 1839.1666 ps
NAND-P2_U5042: 1805.841 ps
NAND-P2_U5051: 1825.8525 ps
NAND-P2_U5060: 1825.8525 ps
NAND-P2_U5069: 1825.8525 ps
NAND-P2_U5075: 1919.8851 ps
NAND-P2_U5085: 1825.8525 ps
NAND-P2_U5094: 1839.1666 ps
NAND-P2_U5103: 1825.8525 ps
NAND-P2_U5112: 1825.8525 ps
NAND-P2_U5121: 1825.8525 ps
NAND-P2_U5130: 1825.8525 ps
NAND-P2_U5139: 1825.8525 ps
NAND-P2_U5148: 1825.8525 ps
NAND-P2_U5157: 1825.8525 ps
NAND-P2_U5166: 1839.1666 ps
NAND-P2_U5175: 1825.8525 ps
NAND-P2_U5184: 1825.8525 ps
NAND-P2_U5193: 1825.8525 ps
NAND-P2_U5202: 1839.1666 ps
NAND-P2_U5211: 1825.8525 ps
NAND-P2_U5220: 1825.8525 ps
NAND-P2_U5229: 1825.8525 ps
NAND-P2_U5238: 1825.8525 ps
NAND-P2_U5247: 1825.8525 ps
NOT-P2_U3910: 1704.6994 ps
NAND-P2_U5479: 1887.1379 ps
NAND-P2_U5486: 1887.1379 ps
NAND-P2_U5493: 1887.1379 ps
NAND-P2_U5500: 1887.1379 ps
NAND-P2_U5507: 1887.1379 ps
NAND-P2_U5514: 1887.1379 ps
NAND-P2_U5521: 1887.1379 ps
NAND-P2_U5528: 1887.1379 ps
NAND-P2_U5535: 1887.1379 ps
NAND-P2_U5542: 1887.1379 ps
NAND-P2_U5549: 1887.1379 ps
NAND-P2_U5556: 1887.1379 ps
NAND-P2_U5563: 1887.1379 ps
NAND-P2_U5570: 1887.1379 ps
NAND-P2_U5577: 1887.1379 ps
NAND-P2_U5584: 1887.1379 ps
NAND-P2_U5591: 1887.1379 ps
NAND-P2_U5598: 1887.1379 ps
NAND-P2_U5605: 1887.1379 ps
NAND-P2_U5610: 1887.1379 ps
NAND-P2_U5612: 1887.1379 ps
NAND-P2_U5614: 1887.1379 ps
NAND-P2_U5616: 1887.1379 ps
NAND-P2_U5618: 1887.1379 ps
NAND-P2_U5620: 1887.1379 ps
NAND-P2_U5622: 1887.1379 ps
NAND-P2_U5624: 1887.1379 ps
NAND-P2_U5626: 1887.1379 ps
NAND-P2_U5628: 1887.1379 ps
NAND-P2_U5630: 1887.1379 ps
NAND-P2_U5632: 1887.1379 ps
NAND-P2_U5634: 1887.1379 ps
NAND-P2_U3180: 595.875 ps
NAND-P2_U3175: 792.254 ps
NAND-P2_U3173: 799.5141 ps
NAND-P2_U3169: 701.8815 ps
NAND-P2_U3165: 655.6628 ps
NAND-P2_U3163: 772.2738 ps
NAND-P2_U3160: 568.7177 ps
NAND-P2_U3156: 752.5607 ps
NAND-P2_U3154: 622.3177 ps
NAND-P2_U3459: 1451.2815 ps
NAND-P2_U3460: 1312.2784 ps
NAND-P2_U3461: 1239.1963 ps
NAND-P2_U3462: 1208.6726 ps
NAND-P2_U3463: 1157.4069 ps
NAND-P2_U3464: 1111.6156 ps
NAND-P2_U3465: 1097.8965 ps
NAND-P2_U3466: 1073.5397 ps
NAND-P2_U3467: 1026.1677 ps
NAND-P2_U3468: 980.4738 ps
NAND-P2_U3469: 953.247 ps
NAND-P2_U3470: 944.1805 ps
NAND-P2_U3471: 947.6111 ps
NAND-P2_U3472: 920.3842 ps
NAND-P2_U3473: 915.1139 ps
NAND-P2_U3474: 869.4175 ps
NAND-P2_U3475: 849.9031 ps
NAND-P2_U3476: 835.1727 ps
NAND-P2_U3477: 823.1951 ps
NAND-P2_U3478: 771.6844 ps
NAND-P2_U3479: 744.4615 ps
NAND-P2_U3480: 690.3138 ps
NAND-P2_U3481: 644.6174 ps
NAND-P2_U3482: 630.8983 ps
NAND-P2_U3483: 654.4075 ps
NAND-P2_U3484: 608.6177 ps
NAND-P2_U3485: 557.6331 ps
NAND-P2_U3486: 543.9138 ps
NAND-P2_U3487: 506.5913 ps
NAND-P2_U3488: 453.6114 ps
NAND-P2_U3489: 836.7216 ps
NAND-P2_U3490: 827.55 ps
AND-P2_U3028: 1623.3248 ps
AND-P2_U3029: 1606.2763 ps
AND-P2_U3030: 1649.1131 ps
AND-P2_U3034: 1633.5485 ps
NAND-P2_U3203: 856.219 ps
NAND-P2_U3202: 846.8844 ps
NAND-P2_U3172: 1457.1584 ps
NAND-P2_U3390: 1451.2815 ps
NAND-P2_U3393: 1312.2784 ps
NAND-P2_U3396: 1239.1963 ps
NAND-P2_U3399: 1208.6726 ps
NAND-P2_U3402: 1157.4069 ps
NAND-P2_U3405: 1111.6156 ps
NAND-P2_U3408: 1097.8965 ps
NAND-P2_U3411: 1073.5397 ps
NAND-P2_U3414: 1026.1677 ps
NAND-P2_U3417: 980.4738 ps
NAND-P2_U3420: 953.247 ps
NAND-P2_U3423: 944.1805 ps
NAND-P2_U3426: 947.6111 ps
NAND-P2_U3429: 920.3842 ps
NAND-P2_U3432: 915.1139 ps
NAND-P2_U3435: 869.4175 ps
NAND-P2_U3438: 849.9031 ps
NAND-P2_U3441: 835.1727 ps
NAND-P2_U3444: 823.1951 ps
NAND-P2_U3446: 771.6844 ps
NAND-P2_U3447: 744.4615 ps
NAND-P2_U3448: 690.3138 ps
NAND-P2_U3449: 644.6174 ps
NAND-P2_U3450: 630.8983 ps
NAND-P2_U3451: 654.4075 ps
NAND-P2_U3452: 608.6177 ps
NAND-P2_U3453: 557.6331 ps
NAND-P2_U3454: 543.9138 ps
NAND-P2_U3455: 506.5913 ps
NAND-P2_U3456: 453.6114 ps
NAND-P2_U3457: 836.7216 ps
NAND-P2_U3458: 827.55 ps
NAND-P2_U4628: 1623.3248 ps
NAND-P2_U4632: 1623.3248 ps
NAND-P2_U4636: 1623.3248 ps
NAND-P2_U4640: 1623.3248 ps
NAND-P2_U4644: 1623.3248 ps
NAND-P2_U4648: 1623.3248 ps
NAND-P2_U4652: 1623.3248 ps
NAND-P2_U4656: 1623.3248 ps
NAND-P2_U4660: 1623.3248 ps
NAND-P2_U4664: 1623.3248 ps
NAND-P2_U4668: 1623.3248 ps
NAND-P2_U4672: 1623.3248 ps
NAND-P2_U4676: 1623.3248 ps
NAND-P2_U4680: 1623.3248 ps
NAND-P2_U4684: 1623.3248 ps
NAND-P2_U4688: 1623.3248 ps
NAND-P2_U4692: 1623.3248 ps
NAND-P2_U4696: 1623.3248 ps
NAND-P2_U4700: 1623.3248 ps
NAND-P2_U4704: 1623.3248 ps
NAND-P2_U4708: 1623.3248 ps
NAND-P2_U4712: 1623.3248 ps
NAND-P2_U4716: 1623.3248 ps
NAND-P2_U4720: 1623.3248 ps
NAND-P2_U4724: 1623.3248 ps
NAND-P2_U4728: 1623.3248 ps
NAND-P2_U4732: 1623.3248 ps
NAND-P2_U4736: 1623.3248 ps
NAND-P2_U4740: 1623.3248 ps
NAND-P2_U4743: 1641.3037 ps
NAND-P2_U4744: 1635.1253 ps
NAND-P2_U4625: 1633.5485 ps
NAND-P2_U4629: 1633.5485 ps
NAND-P2_U4633: 1633.5485 ps
NAND-P2_U4637: 1633.5485 ps
NAND-P2_U4641: 1633.5485 ps
NAND-P2_U4645: 1633.5485 ps
NAND-P2_U4649: 1633.5485 ps
NAND-P2_U4653: 1633.5485 ps
NAND-P2_U4657: 1633.5485 ps
NAND-P2_U4661: 1633.5485 ps
NAND-P2_U4665: 1633.5485 ps
NAND-P2_U4669: 1633.5485 ps
NAND-P2_U4673: 1633.5485 ps
NAND-P2_U4677: 1633.5485 ps
NAND-P2_U4681: 1633.5485 ps
NAND-P2_U4685: 1633.5485 ps
NAND-P2_U4689: 1633.5485 ps
NAND-P2_U4693: 1633.5485 ps
NAND-P2_U4697: 1633.5485 ps
NAND-P2_U4701: 1633.5485 ps
NAND-P2_U4705: 1633.5485 ps
NAND-P2_U4709: 1633.5485 ps
NAND-P2_U4713: 1633.5485 ps
NAND-P2_U4717: 1633.5485 ps
NAND-P2_U4721: 1633.5485 ps
NAND-P2_U4725: 1633.5485 ps
NAND-P2_U4729: 1633.5485 ps
NAND-P2_U4733: 1633.5485 ps
NAND-P2_U4737: 1633.5485 ps
NAND-P2_U3233: 1415.8801 ps
NAND-P2_U3232: 1276.6493 ps
NAND-P2_U3231: 1203.5671 ps
NAND-P2_U3230: 1173.0434 ps
NAND-P2_U3229: 1121.7777 ps
NAND-P2_U3228: 1075.9864 ps
NAND-P2_U3227: 1062.2673 ps
NAND-P2_U3226: 1037.9105 ps
NAND-P2_U3225: 990.7988 ps
NAND-P2_U3224: 945.1049 ps
NAND-P2_U3223: 917.878 ps
NAND-P2_U3222: 908.8116 ps
NAND-P2_U3221: 911.9819 ps
NAND-P2_U3220: 884.755 ps
NAND-P2_U3219: 879.745 ps
NAND-P2_U3218: 834.0486 ps
NAND-P2_U3217: 814.5341 ps
NAND-P2_U3216: 799.5435 ps
NAND-P2_U3215: 787.5659 ps
NAND-P2_U3214: 736.0552 ps
NAND-P2_U3213: 708.8323 ps
NAND-P2_U3212: 654.9449 ps
NAND-P2_U3211: 609.2485 ps
NAND-P2_U3210: 595.5293 ps
NAND-P2_U3209: 618.7783 ps
NAND-P2_U3208: 572.9885 ps
NAND-P2_U3207: 522.0039 ps
NAND-P2_U3206: 508.2846 ps
NAND-P2_U3205: 470.9621 ps
NAND-P2_U3204: 430.8102 ps
NOT-P2_U3827: 1132.8789 ps
NAND-P2_U3297: 2701.6462 ps
NAND-P2_U5422: 1300.6596 ps
NAND-P2_U5425: 1302.8867 ps
NAND-P2_U5428: 1307.9695 ps
NAND-P2_U5434: 1724.6285 ps
NAND-P2_U5441: 1491.6032 ps
NAND-P2_U5444: 1483.3167 ps
NAND-P2_U5447: 1738.6267 ps
NAND-P2_U5450: 1500.4041 ps
NAND-P2_U5453: 1221.7443 ps
NAND-P2_U5456: 1221.7437 ps
NAND-P2_U5459: 1354.7176 ps
NAND-P2_U5462: 1132.8789 ps
NAND-P2_U5465: 1769.0887 ps
NAND-P2_U5481: 1790.3881 ps
NAND-P2_U5488: 1693.9231 ps
NAND-P2_U5495: 1714.8657 ps
NAND-P2_U5502: 1707.8099 ps
NAND-P2_U5509: 1704.6591 ps
NAND-P2_U5516: 1674.9747 ps
NAND-P2_U5523: 1735.631 ps
NAND-P2_U5530: 1774.9179 ps
NAND-P2_U5537: 1762.4176 ps
NAND-P2_U5544: 1744.1766 ps
NAND-P2_U5551: 1749.8225 ps
NAND-P2_U5558: 1863.9668 ps
NAND-P2_U5565: 1879.0848 ps
NAND-P2_U5572: 1909.2972 ps
NAND-P2_U5579: 1898.965 ps
NAND-P2_U5586: 1869.2708 ps
NAND-P2_U5593: 2017.8742 ps
NAND-P2_U5600: 2080.1108 ps
AND-P2_U3027: 2701.6462 ps
NOT-P2_U3917: 2717.3135 ps
NAND-P2_U3372: 1137.396 ps
NAND-P2_U3373: 1185.2819 ps
NAND-P2_U3374: 1174.9919 ps
NAND-P2_U3375: 1573.3154 ps
NAND-P2_U3378: 1375.001 ps
NAND-P2_U3379: 1378.1718 ps
NAND-P2_U3380: 1613.7398 ps
NAND-P2_U3385: 1389.4361 ps
NAND-P2_U3381: 1023.4625 ps
NAND-P2_U3382: 1058.4219 ps
NAND-P2_U3383: 1200.2453 ps
NAND-P2_U3384: 975.8237 ps
NAND-P2_U3386: 1769.0887 ps
NAND-P2_U3391: 1790.3881 ps
NAND-P2_U3394: 1693.9231 ps
NAND-P2_U3397: 1714.8657 ps
NAND-P2_U3400: 1707.8099 ps
NAND-P2_U3403: 1704.6591 ps
NAND-P2_U3406: 1674.9747 ps
NAND-P2_U3409: 1711.3834 ps
NAND-P2_U3412: 1739.0871 ps
NAND-P2_U3415: 1755.8144 ps
NAND-P2_U3418: 1723.1813 ps
NAND-P2_U3421: 1702.1773 ps
NAND-P2_U3424: 1804.7844 ps
NAND-P2_U3427: 1825.5415 ps
NAND-P2_U3430: 1841.7954 ps
NAND-P2_U3433: 1805.255 ps
NAND-P2_U3436: 1763.9619 ps
NAND-P2_U3439: 1953.7626 ps
NAND-P2_U3442: 2001.6159 ps
NAND-P2_U3919: 2701.6462 ps
NAND-P2_U3922: 2701.6462 ps
NAND-P2_U3925: 2701.6462 ps
NAND-P2_U3928: 2701.6462 ps
NAND-P2_U3931: 2701.6462 ps
NAND-P2_U3934: 2701.6462 ps
NAND-P2_U3937: 2701.6462 ps
NAND-P2_U3940: 2701.6462 ps
NAND-P2_U3943: 2701.6462 ps
NAND-P2_U3946: 2701.6462 ps
NAND-P2_U3949: 2701.6462 ps
NAND-P2_U3952: 2701.6462 ps
NAND-P2_U3955: 2701.6462 ps
NAND-P2_U3958: 2701.6462 ps
NAND-P2_U3961: 2701.6462 ps
NAND-P2_U3964: 2701.6462 ps
NAND-P2_U3967: 2701.6462 ps
NAND-P2_U3970: 2701.6462 ps
NAND-P2_U3973: 2701.6462 ps
NAND-P2_U3976: 2701.6462 ps
NAND-P2_U3979: 2701.6462 ps
NAND-P2_U3982: 2701.6462 ps
NAND-P2_U3985: 2701.6462 ps
NAND-P2_U3988: 2701.6462 ps
NAND-P2_U3991: 2701.6462 ps
NAND-P2_U3994: 2701.6462 ps
NAND-P2_U3997: 2701.6462 ps
NAND-P2_U4000: 2701.6462 ps
NAND-P2_U4003: 2701.6462 ps
NAND-P2_U4006: 2701.6462 ps
NAND-P2_U4009: 2713.3226 ps
NAND-P2_U4012: 2701.6462 ps
NAND-P2_U3920: 2717.3135 ps
NAND-P2_U3923: 2717.3135 ps
NAND-P2_U3926: 2717.3135 ps
NAND-P2_U3929: 2717.3135 ps
NAND-P2_U3932: 2717.3135 ps
NAND-P2_U3935: 2717.3135 ps
NAND-P2_U3938: 2717.3135 ps
NAND-P2_U3941: 2717.3135 ps
NAND-P2_U3944: 2717.3135 ps
NAND-P2_U3947: 2717.3135 ps
NAND-P2_U3950: 2717.3135 ps
NAND-P2_U3953: 2717.3135 ps
NAND-P2_U3956: 2717.3135 ps
NAND-P2_U3959: 2717.3135 ps
NAND-P2_U3962: 2717.3135 ps
NAND-P2_U3965: 2717.3135 ps
NAND-P2_U3968: 2717.3135 ps
NAND-P2_U3971: 2717.3135 ps
NAND-P2_U3974: 2717.3135 ps
NAND-P2_U3977: 2717.3135 ps
NAND-P2_U3980: 2717.3135 ps
NAND-P2_U3983: 2717.3135 ps
NAND-P2_U3986: 2717.3135 ps
NAND-P2_U3989: 2717.3135 ps
NAND-P2_U3992: 2717.3135 ps
NAND-P2_U3995: 2717.3135 ps
NAND-P2_U3998: 2717.3135 ps
NAND-P2_U4001: 2717.3135 ps
NAND-P2_U4004: 2717.3135 ps
NAND-P2_U4007: 2717.3135 ps
NAND-P2_U4010: 2717.3135 ps
NAND-P2_U4013: 2717.3135 ps
NAND-P2_U3362: 1968.6379 ps
NOT-P2_U5424: 1137.396 ps
NOT-P2_U5427: 1185.2819 ps
NAND-P2_U3299: 1174.9919 ps
NOT-P2_U5430: 1397.6818 ps
NAND-P2_U3148: 2025.1271 ps
AND-P2_U3701: 2318.7586 ps
AND-P2_U3819: 1573.3154 ps
NAND-P2_U5250: 2247.6507 ps
NAND-P2_U5420: 1963.4096 ps
NOT-P2_U5436: 1673.3449 ps
NAND-P2_U5938: 2448.1499 ps
NAND-P2_U3306: 2308.2026 ps
NAND-P2_U3307: 2242.6735 ps
NAND-P2_U3308: 2298.2877 ps
NAND-P2_U3309: 2249.6827 ps
NAND-P2_U3369: 2201.3154 ps
NAND-P2_U3884: 1876.0 ps
NAND-P2_U4986: 2388.9789 ps
NAND-P2_U5419: 2323.0542 ps
NOT-P2_U5443: 1375.001 ps
AND-P2_U3014: 1602.2894 ps
AND-P2_U3015: 1610.6229 ps
AND-P2_U3698: 2385.7553 ps
NAND-P2_U4619: 1983.8831 ps
NAND-P2_U4752: 2283.3884 ps
NAND-P2_U4759: 1780.7142 ps
NOT-P2_U5446: 1378.1718 ps
NAND-P2_U5608: 1281.609 ps
NAND-P2_U5829: 2593.568 ps
NOT-P2_R1212_U96: 2530.4525 ps
NAND-P2_R1212_U228: 2551.7907 ps
NAND-P2_R1212_U230: 2554.4418 ps
NOT-P2_R1209_U96: 2503.819 ps
NAND-P2_R1209_U228: 2525.1573 ps
NAND-P2_R1209_U230: 2527.8083 ps
NOT-P2_R1054_U89: 2559.0907 ps
NAND-P2_R1054_U252: 2305.1631 ps
AND-P2_U3013: 1542.8876 ps
NAND-P2_U3313: 2280.0157 ps
NAND-P2_U4620: 1951.9755 ps
NOT-P2_U5449: 1613.7398 ps
NAND-P2_U5477: 2196.1279 ps
NAND-P2_U3312: 1554.7079 ps
NAND-P2_U3359: 1375.001 ps
NAND-P2_U3367: 1875.8394 ps
AND-P2_U3818: 2068.3318 ps
NAND-P2_U3871: 1616.7693 ps
NAND-P2_U3876: 1666.8069 ps
NOT-P2_U5452: 1389.4361 ps
AND-P2_U3019: 1036.3858 ps
AND-P2_U3020: 1036.3858 ps
NOT-P2_U5455: 1023.4625 ps
AND-P2_U3021: 1023.4625 ps
NOT-P2_U5458: 1058.4219 ps
NAND-P2_U3352: 2193.1448 ps
AND-P2_U3764: 2302.4159 ps
NAND-P2_U4084: 2093.315 ps
NOT-P2_U5461: 1200.2453 ps
NAND-P2_U5763: 1780.6247 ps
NAND-P2_U3892: 2225.8537 ps
NOT-P2_U5464: 975.8237 ps
NAND-P2_U6006: 2140.804 ps
NAND-P2_U6008: 2068.7791 ps
NAND-P2_U6010: 2067.3636 ps
NAND-P2_U6012: 1967.1045 ps
NAND-P2_U6014: 1950.8137 ps
NAND-P2_U6016: 2005.623 ps
NAND-P2_U6018: 1933.6932 ps
NAND-P2_U6020: 1932.2777 ps
NAND-P2_U6022: 2447.3613 ps
NAND-P2_U6024: 2421.7221 ps
NAND-P2_U6026: 2350.4938 ps
NAND-P2_U6028: 2239.1536 ps
NAND-P2_U6030: 2222.8628 ps
NAND-P2_U6032: 2277.6721 ps
NAND-P2_U6034: 2253.5185 ps
NAND-P2_U6036: 2213.7816 ps
NAND-P2_U6038: 2102.2855 ps
NAND-P2_U6040: 2085.9948 ps
NAND-P2_U6042: 1904.2269 ps
NAND-P2_U6044: 1867.1506 ps
NAND-P2_U4964: 2275.6352 ps
NAND-P2_U4968: 1780.6247 ps
NAND-P2_U5468: 1046.6121 ps
NOT-P2_R1212_U48: 1947.0538 ps
NAND-P2_R1212_U181: 2747.3089 ps
NOT-P2_R1209_U48: 1920.4203 ps
NAND-P2_R1209_U181: 2725.1053 ps
NOT-P2_R1054_U20: 2741.6339 ps
NAND-P2_R1054_U21: 1724.9523 ps
NAND-P2_U4953: 2275.6352 ps
NAND-P2_U4957: 1780.6247 ps
NAND-P2_U5484: 1077.4292 ps
NOT-P2_R1212_U11: 2727.0765 ps
NAND-P2_R1212_U106: 1947.0538 ps
NAND-P2_R1212_U225: 2643.3763 ps
NOT-P2_R1209_U11: 2704.873 ps
NAND-P2_R1209_U106: 1920.4203 ps
NAND-P2_R1209_U225: 2621.1727 ps
NOT-P2_R1054_U88: 2171.7223 ps
NAND-P2_R1054_U247: 2283.4993 ps
NAND-P2_U4942: 2275.6352 ps
NAND-P2_U4946: 1780.6247 ps
NAND-P2_U5491: 985.5669 ps
NOT-P2_R1212_U13: 2010.9799 ps
NAND-P2_R1212_U111: 2044.8208 ps
NAND-P2_R1212_U218: 2687.583 ps
NOT-P2_R1209_U13: 1984.3464 ps
NAND-P2_R1209_U111: 2018.1874 ps
NAND-P2_R1209_U218: 2665.3794 ps
NOT-P2_R1054_U19: 2174.3543 ps
NAND-P2_R1054_U101: 1790.0562 ps
NAND-P2_R1054_U243: 2305.0317 ps
NAND-P2_U4931: 2259.1544 ps
NAND-P2_U4935: 1785.2394 ps
NAND-P2_U5498: 1011.1121 ps
NOT-P2_R1212_U15: 2045.6344 ps
NAND-P2_R1212_U115: 2079.6019 ps
NAND-P2_R1212_U213: 2683.2371 ps
NOT-P2_R1209_U15: 2019.001 ps
NAND-P2_R1209_U115: 2052.9685 ps
NAND-P2_R1209_U213: 2662.711 ps
NOT-P2_R1054_U23: 2213.4675 ps
NAND-P2_R1054_U112: 1791.4529 ps
NAND-P2_R1054_U238: 2283.1685 ps
NAND-P2_R1054_U240: 2279.1194 ps
NAND-P2_U4920: 2259.1544 ps
NAND-P2_U4924: 1785.2394 ps
NAND-P2_U5505: 999.4536 ps
NOT-P2_R1212_U17: 2090.3622 ps
NAND-P2_R1212_U119: 2124.2062 ps
NAND-P2_R1212_U208: 2688.1565 ps
NOT-P2_R1209_U17: 2063.7287 ps
NAND-P2_R1209_U119: 2097.5727 ps
NAND-P2_R1209_U208: 2667.6304 ps
NOT-P2_R1054_U29: 2236.3317 ps
NAND-P2_R1054_U123: 1872.2682 ps
NAND-P2_R1054_U234: 2309.7294 ps
NAND-P2_U4909: 2242.6735 ps
NAND-P2_U4913: 1791.9383 ps
NAND-P2_U5512: 996.3028 ps
NOT-P2_R1212_U19: 2130.0549 ps
NAND-P2_R1212_U123: 2163.8989 ps
NAND-P2_R1212_U203: 2671.6757 ps
NOT-P2_R1209_U19: 2103.4214 ps
NAND-P2_R1209_U123: 2137.2655 ps
NAND-P2_R1209_U203: 2671.6757 ps
NOT-P2_R1054_U28: 2227.3454 ps
NAND-P2_R1054_U102: 1808.5624 ps
NAND-P2_R1054_U230: 2324.2655 ps
NAND-P2_U4898: 2259.1544 ps
NAND-P2_U4902: 1785.2394 ps
NAND-P2_U5519: 975.8237 ps
NOT-P2_R1212_U21: 2159.6777 ps
NAND-P2_R1212_U127: 2193.7899 ps
NAND-P2_R1212_U198: 2678.3622 ps
NOT-P2_R1209_U21: 2133.0442 ps
NAND-P2_R1209_U127: 2167.1564 ps
NAND-P2_R1209_U198: 2657.836 ps
NOT-P2_R1054_U27: 2230.584 ps
NAND-P2_R1054_U118: 1824.883 ps
NAND-P2_R1054_U124: 1885.7673 ps
NAND-P2_R1054_U147: 2340.9194 ps
NAND-P2_R1054_U227: 2327.4748 ps
NAND-P2_U4887: 2259.1544 ps
NAND-P2_U4891: 1805.2736 ps
NAND-P2_U5526: 1027.241 ps
NOT-P2_R1212_U23: 2185.2454 ps
NAND-P2_R1212_U131: 2219.084 ps
NAND-P2_R1212_U193: 2663.9565 ps
NOT-P2_R1209_U23: 2158.6119 ps
NAND-P2_R1209_U131: 2192.4506 ps
NAND-P2_R1209_U193: 2663.9565 ps
NOT-P2_R1054_U18: 2285.3294 ps
NAND-P2_R1054_U103: 1925.1421 ps
NAND-P2_R1054_U223: 2329.6505 ps
NAND-P2_U4876: 2259.1544 ps
NAND-P2_U4880: 1805.2736 ps
NAND-P2_U5533: 1071.1354 ps
NOT-P2_R1212_U25: 2208.3122 ps
NAND-P2_R1212_U135: 2242.2751 ps
NAND-P2_R1212_U188: 2647.4469 ps
NOT-P2_R1209_U25: 2181.6788 ps
NAND-P2_R1209_U135: 2215.6417 ps
NAND-P2_R1209_U188: 2647.4469 ps
NOT-P2_R1054_U34: 2312.8532 ps
NAND-P2_R1054_U128: 1926.5387 ps
NAND-P2_R1054_U218: 2303.181 ps
NAND-P2_R1054_U220: 2299.1421 ps
NAND-P2_U4865: 2275.6352 ps
NAND-P2_U4869: 1780.6247 ps
NAND-P2_U5540: 1054.0275 ps
NOT-P2_R1212_U27: 2282.2753 ps
NAND-P2_R1212_U139: 2316.1139 ps
NAND-P2_R1212_U183: 2681.0266 ps
NOT-P2_R1209_U27: 2255.6418 ps
NAND-P2_R1209_U139: 2289.4805 ps
NAND-P2_R1209_U183: 2658.8231 ps
NOT-P2_R1054_U38: 2364.963 ps
NAND-P2_R1054_U134: 2007.4366 ps
NAND-P2_R1054_U214: 2305.1246 ps
NAND-P2_U4854: 2275.6352 ps
NAND-P2_U4858: 1780.6247 ps
NAND-P2_U5547: 1035.7866 ps
NOT-P2_R1212_U29: 2307.576 ps
NAND-P2_R1212_U143: 2341.4146 ps
NAND-P2_R1212_U273: 2666.6346 ps
NOT-P2_R1209_U29: 2280.9425 ps
NAND-P2_R1209_U143: 2314.7812 ps
NAND-P2_R1209_U273: 2644.431 ps
NOT-P2_R1054_U44: 2341.595 ps
NAND-P2_R1054_U99: 1943.7434 ps
NAND-P2_R1054_U291: 2293.6987 ps
NAND-P2_U4843: 2275.6352 ps
NAND-P2_U4847: 1780.6247 ps
NAND-P2_U5554: 1050.6476 ps
NOT-P2_R1212_U31: 2310.5335 ps
NAND-P2_R1212_U147: 2344.6409 ps
NAND-P2_R1212_U268: 2630.1744 ps
NOT-P2_R1209_U31: 2283.9 ps
NAND-P2_R1209_U147: 2318.0074 ps
NAND-P2_R1209_U268: 2607.9708 ps
NOT-P2_R1054_U43: 2318.1541 ps
NAND-P2_R1054_U157: 1960.064 ps
NAND-P2_R1054_U162: 2020.9483 ps
NAND-P2_R1054_U209: 2293.8503 ps
NAND-P2_R1054_U288: 2280.4057 ps
NAND-P2_U4832: 2277.2992 ps
NAND-P2_U4836: 1780.6247 ps
NAND-P2_U5561: 1155.5768 ps
NOT-P2_R1212_U33: 2348.7742 ps
NAND-P2_R1212_U151: 2382.6129 ps
NAND-P2_R1212_U263: 2628.4474 ps
NOT-P2_R1209_U33: 2322.1408 ps
NAND-P2_R1209_U151: 2355.9794 ps
NAND-P2_R1209_U263: 2606.2438 ps
NOT-P2_R1054_U48: 2417.0529 ps
NAND-P2_R1054_U166: 2071.5601 ps
NAND-P2_R1054_U283: 2283.423 ps
NAND-P2_U4821: 2277.2992 ps
NAND-P2_U4825: 1780.6247 ps
NAND-P2_U5568: 1170.6948 ps
NOT-P2_R1212_U35: 2394.1062 ps
NAND-P2_R1212_U155: 2427.9449 ps
NAND-P2_R1212_U258: 2634.0866 ps
NOT-P2_R1209_U35: 2367.4727 ps
NAND-P2_R1209_U155: 2401.3114 ps
NAND-P2_R1209_U258: 2611.883 ps
NOT-P2_R1054_U50: 2462.3883 ps
NAND-P2_R1054_U170: 2111.2969 ps
NAND-P2_R1054_U278: 2283.4327 ps
